,User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Location,Age
46,42,0553582747,7.0,From the Corner of His Eye,Dean Koontz,2001,Bantam Books,"appleton, wisconsin, usa",17.0
47,44,0425182908,0.0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group,"black mountain, north carolina, usa",51.0
48,44,042518630X,0.0,Purity in Death,J.D. Robb,2002,Berkley Publishing Group,"black mountain, north carolina, usa",51.0
49,44,0440223571,8.0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997,Dell,"black mountain, north carolina, usa",51.0
50,44,0812523873,0.0,Proxies,Laura J. Mixon,1999,Tor Books,"black mountain, north carolina, usa",51.0
51,44,0842342702,0.0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000,Tyndale House Publishers,"black mountain, north carolina, usa",51.0
52,51,0440225701,9.0,The Street Lawyer,JOHN GRISHAM,1999,Dell,"renton, washington, usa",34.0
53,53,0060914068,3.0,"Love, Medicine and Miracles",M.D. Bernie S. Siegel,1988,HarperCollins Publishers,"tacoma, washington, usa",
54,53,0156047624,10.0,All the King's Men,Robert Penn Warren,1982,Harvest Books,"tacoma, washington, usa",
55,53,0245542957,6.0,Pacific Northwest,Hans Johannes Hoefer,1985,Chambers Harrap Publishers Ltd,"tacoma, washington, usa",
56,53,0380715899,9.0,A Soldier of the Great War,Mark Helprin,1992,Avon Books,"tacoma, washington, usa",
57,53,0553280333,0.0,Getting Well Again,O. Carol Simonton Md,1992,Bantam,"tacoma, washington, usa",
58,53,0961769947,0.0,Northwest Wines and Wineries,Chuck Hill,1993,Speed Graphics,"tacoma, washington, usa",
59,53,0964778319,0.0,An Atmosphere of Eternity: Stories of India,David Iglehart,2002,Sunflower Press,"tacoma, washington, usa",
60,56,0671623249,7.0,LONESOME DOVE,Larry McMurtry,1986,Pocket,"cheyenne, wyoming, usa",24.0
61,56,0679810307,0.0,Shabanu: Daughter of the Wind (Border Trilogy),SUZANNE FISHER STAPLES,1991,Laurel Leaf,"cheyenne, wyoming, usa",24.0
62,56,0679865691,9.0,Haveli (Laurel Leaf Books),SUZANNE FISHER STAPLES,1995,Laurel Leaf,"cheyenne, wyoming, usa",24.0
63,64,2070423204,7.0,Lieux dits,Michel Tournier,2002,Gallimard,"lyon, rhone, france",32.0
64,67,0345260317,0.0,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,1978,Ballantine Books,"framingham, massachusetts, usa",43.0
65,67,0394743741,7.0,The yawning heights,Aleksandr Zinoviev,1980,Random House,"framingham, massachusetts, usa",43.0
66,67,042511774X,0.0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group,"framingham, massachusetts, usa",43.0
67,67,0804106304,0.0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),"framingham, massachusetts, usa",43.0
68,68,1853262404,0.0,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company,"montreal, quebec, canada",
69,69,0312970242,0.0,The Angel Is Near,Deepak Chopra,2000,St. Martin's Press,"vancouver, british columbia, canada",
70,69,1853260053,8.0,Tess of the D'Urbervilles (Wordsworth Classics),Thomas Hardy,1997,NTC/Contemporary Publishing Company,"vancouver, british columbia, canada",
71,70,1414035004,10.0,The Adventures of Drew and Ellie: The Magical Dress,Charles Noland,2003,1stBooks Library,"rochester, new york, usa",44.0
72,73,0060938412,5.0,The Accidental Virgin,Valerie Frankel,2003,Avon Trade,"wentzville, missouri, usa",
73,75,0140067477,0.0,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books,"long beach, california, usa",37.0
74,75,0345465083,0.0,Seabiscuit,LAURA HILLENBRAND,2003,Ballantine Books,"long beach, california, usa",37.0
75,75,0451625889,0.0,The Prince,Niccolo Machiavelli,1952,Signet Book,"long beach, california, usa",37.0
76,75,1558531025,5.0,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),H. Jackson Brown,1991,Thomas Nelson,"long beach, california, usa",37.0
77,77,0441783589,0.0,Starship Troopers,Robert A. Heinlein,1987,Ace Books,"vancouver, british columbia, canada",
78,78,0394895894,8.0,"The Ruby in the Smoke (Sally Lockhart Trilogy, Book 1)",PHILIP PULLMAN,1988,Laurel Leaf,"oakland, california, usa",18.0
79,79,1569871213,0.0,Black Beauty (Illustrated Classics),Anna Sewell,1995,Landoll,"ottawa, ontario, canada",20.0
80,81,0375410538,5.0,Anil's Ghost,MICHAEL ONDAATJE,2000,Knopf,"santa cruz, california, usa",
81,82,0966986105,10.0,Prescription for Terror,Sandra Levy Ceren,1999,Andrew Scott Publishers,"del mar, california, usa",
82,83,087113375X,7.0,Modern Manners: An Etiquette Book for Rude People,P.J. O'Rourke,1990,Atlantic Monthly Press,"eugene, oregon, usa",
83,85,0340767936,5.0,Turning Thirty,Mike Gayle,2000,Hodder &amp; Stoughton General Division,"london, england, united kingdom",41.0
84,85,0743403843,0.0,Decipher,Stel Pavlou,2002,Simon &amp; Schuster (Trade Division),"london, england, united kingdom",41.0
85,86,0060930365,4.0,"My First Cousin Once Removed: Money, Madness, and the Family of Robert Lowell",Sarah Payne Stuart,1999,Perennial,"los angeles, california, usa",
86,87,0060177586,0.0,Standing Firm: A Vice-Presidential Memoir,Dan Quayle,1994,Harpercollins,"richardson, texas, usa",
87,87,0071416331,8.0,Team Bush : Leadership Lessons from the Bush White House,Donald F. Kettl,2003,McGraw-Hill,"richardson, texas, usa",
88,87,0375509038,8.0,The Right Man : The Surprise Presidency of George W. Bush,DAVID FRUM,2003,Random House,"richardson, texas, usa",
89,88,0553062042,7.0,Daybreakers Louis Lamour Collection,Louis Lamour,1981,Bantam Doubleday Dell,"fayetteville, georgia, usa",
90,91,0316769487,9.0,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown","toronto/newmarket, ,",
91,92,8445071408,7.0,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),J. R. R. Tolkien,2001,Minotauro,"castellar del valles, barcelona, spain",20.0
92,92,8445071769,8.0,El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback)),J. R. R. Tolkien,2001,Minotauro,"castellar del valles, barcelona, spain",20.0
93,92,8445071777,10.0,"El Senor De Los Anillos: El Retorno Del Rey (Tolkien, J. R. R. Lord of the Rings. 3.)",J. R. R. Tolkien,2001,Distribooks,"castellar del valles, barcelona, spain",20.0
94,95,0679429220,0.0,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House,"grand island, new york, usa",
95,97,0671867156,7.0,Pretend You Don't See Her,Mary Higgins Clark,1998,Pocket,"mechanicsburg, pennsylvania, usa",
96,99,0312252617,8.0,Fast Women,Jennifer Crusie,2001,St. Martin's Press,"franktown, colorado, usa",42.0
97,99,0312261594,8.0,Female Intelligence,Jane Heller,2001,St. Martin's Press,"franktown, colorado, usa",42.0
98,99,0316748641,7.0,Pasquale's Nose: Idle Days in an Italian Town,Michael Rips,2002,Back Bay Books,"franktown, colorado, usa",42.0
99,99,0316973742,0.0,The Gospel of Judas: A Novel,Simon Mawer,2002,Back Bay Books,"franktown, colorado, usa",42.0
100,99,0385235941,6.0,"Prize Stories, 1987: The O'Henry Awards",William Abrahams,1987,Doubleday Books,"franktown, colorado, usa",42.0
101,99,0446677450,10.0,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000,Warner Books,"franktown, colorado, usa",42.0
102,99,0451166892,3.0,The Pillars of the Earth,Ken Follett,1996,Signet Book,"franktown, colorado, usa",42.0
103,99,0553347594,9.0,McDonald's: Behind the Arches,John F. Love,1995,Bantam,"franktown, colorado, usa",42.0
104,99,0671621009,10.0,Creating Wealth : Retire in Ten Years Using Allen's Seven Principles of Wealth!,Robert G. Allen,1986,Fireside,"franktown, colorado, usa",42.0
105,99,067976397X,0.0,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,Vintage,"franktown, colorado, usa",42.0
106,99,0684822733,0.0,"Love, Miracles, and Animal Healing : A heartwarming look at the spiritual bond between animals and humans",Pam Proctor,1996,Fireside,"franktown, colorado, usa",42.0
107,99,0786868716,0.0,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,"franktown, colorado, usa",42.0
108,102,8472238822,7.0,Tu Nombre Escrito En El Agua (La Sonrisa Vertical),Irene Gonzalez Frei,2002,Tusquets,"barcelona, n/a, spain",
109,107,0671864769,8.0,Relics (Star Trek: The Next Generation),Michael Jan Friedman,1992,Star Trek,"lethbridge, alberta, canada",
110,109,0671521519,5.0,Bless The Beasts And Children : Bless The Beasts And Children,Glendon Swarthout,1995,Pocket,"muncie, indiana, usa",20.0
111,110,0440222303,6.0,"The Touch of Your Shadow, the Whisper of Your Name (Babylon 5, Book 5)",Neal Barrett Jr.,1996,Dell,"peoira, illinois, usa",
112,114,0312953453,7.0,Blood Oath,David Morrell,1994,St. Martin's Press,"ligonier, pennsylvania, usa",57.0
113,114,0446608653,9.0,The Alibi,Sandra Brown,2000,Warner Books,"ligonier, pennsylvania, usa",57.0
114,114,0446612545,9.0,The Beach House,James Patterson,2003,Warner Books,"ligonier, pennsylvania, usa",57.0
115,114,0446612618,8.0,A Kiss Remembered,Sandra Brown,2003,Warner Books,"ligonier, pennsylvania, usa",57.0
116,114,0451208080,8.0,The Short Forever,Stuart Woods,2003,Signet Book,"ligonier, pennsylvania, usa",57.0
117,114,0553584383,9.0,Dead Aim,IRIS JOHANSEN,2004,Bantam Books,"ligonier, pennsylvania, usa",57.0
118,114,0671027360,10.0,Angels &amp; Demons,Dan Brown,2001,Pocket Star,"ligonier, pennsylvania, usa",57.0
119,114,0812575954,5.0,The Deal,Joe Hutsko,2000,Tor Books (Mm),"ligonier, pennsylvania, usa",57.0
120,125,0679429220,10.0,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House,"lansing, michigan, usa",49.0
121,129,0316735736,7.0,All He Ever Wanted: A Novel,Anita Shreve,2004,Back Bay Books,"bloomington, minnesota, usa",47.0
122,132,0743439740,0.0,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,2002,Pocket,"silver spring, maryland, usa",38.0
123,133,0345372700,10.0,"If I Ever Get Back to Georgia, I'm Gonna Nail My Feet to the Ground",LEWIS GRIZZARD,1991,Ballantine Books,"jacksonville, florida, usa",45.0
124,133,0380619458,0.0,The Mosquito Coast,Paul Theroux,1990,Harper Mass Market Paperbacks (Mm),"jacksonville, florida, usa",45.0
125,133,0446325805,0.0,"If Love Were Oil, I'd Be About a Quart Low",Lewis Grizzard,1994,Warner Books (Mm),"jacksonville, florida, usa",45.0
126,135,0451406923,0.0,"Goodbye, My Little Ones: The True Story of a Murderous Mother and Five Innocent Victims",Charles Hickey,1996,Onyx Books,"berkshire, new york, usa",
127,135,0671042858,0.0,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,"berkshire, new york, usa",
128,139,0743249992,0.0,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich,2003,Free Press,"baltimore, maryland, usa",35.0
129,141,0840734530,10.0,"The Oneprince (The Redaemian Chronicles, Book 1)",Bill Hand,1992,Thomas Nelson Inc,"darien, new york, usa",
130,144,0425184226,0.0,The Sum of All Fears,Tom Clancy,2002,Berkley Publishing Group,"cape girardeau, missouri, usa",62.0
131,151,0375500766,0.0,Care Packages : Letters to Christopher Reeve from Strangers and Other Friends,DANA REEVE,1999,Random House,"darwin, northern territory, australia",
132,160,9724119378,0.0,O Deus Das Pequenas Coisas,Roy,1998,Edicoes Asa,"almada, n/a, portugal",20.0
133,162,0451205197,5.0,Lady in Green/Minor Indiscretions (Signet Regency Romance),Barbara Metzger,2002,Signet Book,"newark, delaware, usa",
134,165,0060929790,0.0,One Hundred Years of Solitude,Gabriel Garcia Marquez,1998,Perennial,"olympia, washington, usa",62.0
135,165,0060976845,9.0,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial,"olympia, washington, usa",62.0
136,165,0061099325,4.0,Coyote Waits (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1992,HarperTorch,"olympia, washington, usa",62.0
137,165,0446612545,5.0,The Beach House,James Patterson,2003,Warner Books,"olympia, washington, usa",62.0
138,165,0671004573,0.0,Before I Say Good-Bye,Mary Higgins Clark,2001,Pocket,"olympia, washington, usa",62.0
139,169,0446601640,7.0,Slow Waltz in Cedar Bend,Robert James Waller,1994,Warner Books,"arlington, virginia, usa",
140,176,0330484516,0.0,Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title),Rachel Harris,2001,Pan Macmillan,"london, london, united kingdom",34.0
141,176,038572179X,0.0,Atonement : A Novel,IAN MCEWAN,2003,Anchor,"london, london, united kingdom",34.0
142,176,0393020371,0.0,Next: The Future Just Happened,Michael Lewis,2001,W.W. Norton &amp; Company,"london, london, united kingdom",34.0
143,176,1900850303,4.0,The Angelic Darkness,Richard Zimler,1999,Arcadia Books,"london, london, united kingdom",34.0
144,176,1903019699,0.0,The Soulbane Stratagem,Norman Jetmundsen,2000,"John Hunt Publishing, Ltd.","london, london, united kingdom",34.0
145,178,0345425294,0.0,Gangster,Lorenzo Carcaterra,2002,Fawcett Books,"rexford, new york, usa",28.0
146,178,0451410319,6.0,Hush,Anne Frasier,2002,Onyx Books,"rexford, new york, usa",28.0
147,178,0553583468,0.0,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)",Kay Hooper,2002,Bantam Books,"rexford, new york, usa",28.0
148,183,8420639133,0.0,Temor y Temblor,Soren Kierkegaard,2001,Alianza,"porto, porto, portugal",27.0
149,183,8476409419,8.0,Estudios sobre el amor,Jose Ortega Y Gaset,2001,Downtown Book Center,"porto, porto, portugal",27.0
150,185,0380778556,10.0,Rebecca,Daphne Du Maurier,1994,Avon,"baton rouge, louisiana, usa",17.0
151,185,0451525221,0.0,Scarlet Letter,Nathaniel Hawthorne,1993,Signet Book,"baton rouge, louisiana, usa",17.0
152,190,0002740230,7.0,Keep It Simple: And Get More Out of Life,Nick Page,1999,Trafalgar Square,"wezembeek-oppem, brussels, belgium",33.0
153,193,0971880107,0.0,Wild Animus,Rich Shapero,2004,Too Far,"mumbai, maharashtra, india",23.0
154,199,0385336772,0.0,Diary of a Mad Mom-To-Be,Laura Wolf,2003,Delta,"austin, texas, usa",38.0
155,199,0440949424,0.0,Locked in Time (Laurel Leaf Books),LOIS DUNCAN,1986,Laure Leaf,"austin, texas, usa",38.0
156,199,0505524996,0.0,Contact,Susan Grant,2002,Love Spell,"austin, texas, usa",38.0
157,202,0140252800,6.0,The Brimstone Wedding,Barbara Vine,1997,Penguin Books Ltd,"ottawa, ontario, canada",28.0
158,204,0451452755,0.0,The Catswold Portal,Shirley Rousseau Murphy,1993,Roc,"turner, oregon, usa",15.0
159,204,0812575482,0.0,Through Wolf's Eyes (Wolf),Jane Lindskold,2002,Tor Fantasy,"turner, oregon, usa",15.0
160,207,044651747X,0.0,Puerto Vallarta Squeeze,Robert James Waller,1995,Warner Books,"west bend, wisconsin, usa",
161,212,0060801263,8.0,Tree Grows In Brooklyn,Betty Smith,1988,Harpercollins Publisher,"manila, n/a, philippines",21.0
162,215,0061030147,6.0,"Cybill Disobedience: How I Survived Beauty Pageants, Elvis, Sex, Bruce Willis, Lies, Marriage, Motherhood, Hollywood, and the Irrepressible Urge to Say What I Think",Cybill Shepherd,2001,Avon Books,"port alberni, british columbia, canada",20.0
163,217,0140250964,8.0,Snow Angels,Stewart O'Nan,1995,Penguin Books,"spencer, massachusetts, usa",
164,224,0446527165,8.0,Wish You Well,David Baldacci,2000,Warner Books,"strafford, missouri, usa",
165,226,0671461494,8.0,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1982,Pocket,"new york, new york, usa",
166,228,0385337639,7.0,Crow Lake (Today Show Book Club #7),Mary Lawson,2003,Delta,"ann arbor, michigan, usa",41.0
167,228,039575514X,9.0,My Antonia,Willa Cather,1995,Mariner Books,"ann arbor, michigan, usa",41.0
168,230,0451206673,6.0,Pen Pals,Olivia Goldsmith,2002,Signet Book,"ny, new york, usa",
169,232,0330332775,0.0,Bridget Jones's Diary,Helen Fielding,1997,Picador (UK),"mumbai, maharashtra, india",16.0
170,232,0486284735,8.0,Pride and Prejudice (Dover Thrift Editions),Jane Austen,1995,Dover Publications,"mumbai, maharashtra, india",16.0
171,232,0671021745,4.0,EYE ON CRIME: HARDY BOYS #153,Franklin W. Dixon,1998,Aladdin,"mumbai, maharashtra, india",16.0
172,232,0671047612,6.0,Skin And Bones,Franklin W. Dixon,2000,Aladdin,"mumbai, maharashtra, india",16.0
173,232,0671504282,6.0,"LAW OF THE JUNGLE (HARDY BOYS CASE FILE 105) : LAW OF THE JUNGLE (Hardy Boys, The)",Franklin W. Dixon,1995,Simon Pulse,"mumbai, maharashtra, india",16.0
174,236,0399138684,0.0,The Cat Who Came to Breakfast (Cat Who... (Hardcover)),Lilian Jackson Braun,1994,Putnam Pub Group,"s. pasadena, california, usa",
175,237,0785263292,0.0,"If Singleness Is a Gift, What's the Return Policy?",Holly Virden,2003,Nelson Books,"plymouth, minnesota, usa",27.0
176,237,0830714014,0.0,Always Daddy's Girl: Understanding Your Father's Impact on Who You Are,H. Norman Wright,1989,Regal Books,"plymouth, minnesota, usa",27.0
177,241,0345354931,0.0,Night Mare (Xanth Novels (Paperback)),Piers Anthony,1990,Del Rey Books,"auburn, alabama, usa",
178,242,0553278223,10.0,The Martian Chronicles,RAY BRADBURY,1984,Spectra,"neuffen, baden-wuerttemberg, germany",37.0
179,242,0971880107,0.0,Wild Animus,Rich Shapero,2004,Too Far,"neuffen, baden-wuerttemberg, germany",37.0
180,242,3150000335,10.0,Kabale Und Liebe,Schiller,0,"Philipp Reclam, Jun Verlag GmbH","neuffen, baden-wuerttemberg, germany",37.0
181,242,3257203659,9.0,Der illustrierte Mann. ErzÃ?Â¤hlungen.,Ray Bradbury,2002,Diogenes,"neuffen, baden-wuerttemberg, germany",37.0
182,242,3257207522,10.0,Der KÃ?Â¶nig in Gelb.,Raymond Chandler,1980,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
183,242,3257208626,8.0,Fahrenheit 451,Ray Bradbury,1994,Distribooks Inc,"neuffen, baden-wuerttemberg, germany",37.0
184,242,3257208634,10.0,Die Mars- Chroniken. Roman in ErzÃ?Â¤hlungen.,Ray Bradbury,1981,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
185,242,3257208669,9.0,Das BÃ?Â¶se kommt auf leisen Sohlen.,Ray Bradbury,2003,Diogenes,"neuffen, baden-wuerttemberg, germany",37.0
186,242,3257210450,10.0,LÃ?Â¶wenzahnwein. Roman.,Ray Bradbury,1999,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
187,242,3257212054,10.0,Das Kind von morgen. ErzÃ?Â¤hlungen.,Ray Bradbury,2000,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
188,242,3257212429,10.0,Die Mechanismen der Freude. ErzÃ?Â¤hlungen.,Ray Bradbury,2000,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
189,242,3257214154,9.0,Familientreffen. ErzÃ?Â¤hlungen.,Ray Bradbury,2000,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
190,242,3257216416,7.0,Der Tod kommt schnell in Mexico. ErzÃ?Â¤hlungen.,Ray Bradbury,1988,Diogenes Verlag,"neuffen, baden-wuerttemberg, germany",37.0
191,242,3257233051,9.0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002,Distribooks,"neuffen, baden-wuerttemberg, germany",37.0
192,242,342311360X,10.0,Die Liebe in Den Zelten,Gabriel Garcia Marquez,0,Deutscher Taschenbuch Verlag (DTV),"neuffen, baden-wuerttemberg, germany",37.0
193,242,3423116714,0.0,Die Klone der Joanna May. Roman.,Fay Weldon,1993,Dtv,"neuffen, baden-wuerttemberg, germany",37.0
194,242,3423241489,0.0,Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.,Arabella Weir,1998,Dtv,"neuffen, baden-wuerttemberg, germany",37.0
195,242,3426605686,0.0,Haifischfrauen.,Kiana Davenport,1996,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.","neuffen, baden-wuerttemberg, germany",37.0
196,242,3453212150,7.0,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002,Heyne,"neuffen, baden-wuerttemberg, germany",37.0
197,242,3462021095,0.0,Schwarzer Tee mit drei StÃ¼ck Zucker,Renan Demirkan,1991,Kiepenheuer &amp; Witsch,"neuffen, baden-wuerttemberg, germany",37.0
198,242,3492045642,8.0,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003,Piper,"neuffen, baden-wuerttemberg, germany",37.0
199,242,3498020862,8.0,Die Korrekturen.,Jonathan Franzen,2002,"Rowohlt, Reinbek","neuffen, baden-wuerttemberg, germany",37.0
200,242,3499110695,7.0,Neun ErzÃ?Â¤hlungen.,Jerome D. Salinger,1968,Rowohlt Tb.,"neuffen, baden-wuerttemberg, germany",37.0
201,242,3499151502,9.0,"Hebt den Dachbalken hoch, Zimmerleute / Seymour wird vorgestellt.",Jerome D. Salinger,1998,Rowohlt Tb.,"neuffen, baden-wuerttemberg, germany",37.0
202,242,3518111000,0.0,"Ulysses (Ã?Â?bersetzg. WollschlÃ?Â¤ger). ( Neue Folge, 100).",James Joyce,1981,Suhrkamp,"neuffen, baden-wuerttemberg, germany",37.0
203,242,3548254268,10.0,Eine ganz normale AffÃ?Â¤re.,Joanna Trollope,2002,Ullstein Tb,"neuffen, baden-wuerttemberg, germany",37.0
